file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
normal\Frame_450.jpg,277.0,420.0,0.6492129,255.0,397.0,0.5489578,254.0,395.0,0.77336884,184.0,403.0,0.7239555,177.0,405.0,0.8362186,201.0,521.0,0.6171348,161.0,537.0,0.7080684,268.0,723.0,0.5259142,239.0,765.0,0.6973145,416.0,738.0,0.4580326,425.0,767.0,0.5745785,271.0,843.0,0.60486865,230.0,894.0,0.6245546,553.0,826.0,0.3524835,524.0,897.0,0.56089425,611.0,1160.0,0.38567019,616.0,1174.0,0.6177318,4,normal
normal\Frame_451.jpg,276.0,420.0,0.649858,255.0,396.0,0.5697095,254.0,395.0,0.78302574,183.0,404.0,0.7272984,176.0,405.0,0.84979177,199.0,519.0,0.619711,160.0,536.0,0.7242248,270.0,723.0,0.5316459,241.0,767.0,0.7646103,422.0,742.0,0.43094054,427.0,767.0,0.5612756,270.0,844.0,0.61003196,229.0,895.0,0.6567981,552.0,805.0,0.37712765,523.0,890.0,0.6741504,609.0,1158.0,0.38950807,614.0,1173.0,0.6350935,4,normal
normal\Frame_452.jpg,276.0,421.0,0.66417694,255.0,397.0,0.5511676,254.0,396.0,0.7670258,184.0,404.0,0.7231425,176.0,405.0,0.848785,202.0,522.0,0.6367312,162.0,540.0,0.7294687,271.0,721.0,0.5327743,241.0,766.0,0.7198051,423.0,737.0,0.50568426,427.0,767.0,0.56420714,270.0,844.0,0.6145575,229.0,895.0,0.6445023,549.0,809.0,0.32566947,526.0,890.0,0.6853463,586.0,1103.0,0.22790577,614.0,1172.0,0.6355402,4,normal
normal\Frame_454.jpg,276.0,422.0,0.6773312,256.0,397.0,0.64145696,254.0,397.0,0.7351977,183.0,403.0,0.7155603,175.0,405.0,0.8641278,202.0,522.0,0.61904716,160.0,538.0,0.7363571,270.0,725.0,0.51605624,240.0,768.0,0.7490575,422.0,740.0,0.43211585,424.0,765.0,0.5261682,271.0,843.0,0.6179119,228.0,894.0,0.6406415,554.0,810.0,0.38764372,521.0,884.0,0.7372459,574.0,1101.0,0.15487163,616.0,1173.0,0.63192284,4,normal
normal\Frame_456.jpg,276.0,422.0,0.7093346,255.0,398.0,0.6448569,253.0,397.0,0.74083114,182.0,403.0,0.71108973,175.0,404.0,0.8693648,202.0,523.0,0.6449071,159.0,540.0,0.779937,271.0,725.0,0.5228473,241.0,766.0,0.7488674,422.0,742.0,0.45764026,424.0,766.0,0.54040956,273.0,840.0,0.58794117,229.0,893.0,0.6577996,570.0,798.0,0.44707888,529.0,881.0,0.6270091,586.0,1099.0,0.19633895,615.0,1176.0,0.64208305,4,normal
normal\Frame_457.jpg,276.0,422.0,0.700055,255.0,398.0,0.6548681,253.0,397.0,0.7478586,182.0,403.0,0.7070399,174.0,404.0,0.86896473,203.0,522.0,0.6187223,160.0,538.0,0.75214887,275.0,722.0,0.53651416,243.0,769.0,0.77312297,422.0,738.0,0.52874416,425.0,767.0,0.5688217,274.0,841.0,0.5960616,231.0,893.0,0.6322371,557.0,808.0,0.3774597,524.0,894.0,0.55055773,610.0,1160.0,0.39581093,615.0,1174.0,0.6454323,4,normal
normal\Frame_459.jpg,276.0,422.0,0.6924778,255.0,397.0,0.6630695,253.0,396.0,0.76284415,182.0,403.0,0.69855535,174.0,404.0,0.86578906,203.0,523.0,0.60959893,159.0,539.0,0.76073843,273.0,717.0,0.52421427,239.0,767.0,0.72110116,422.0,737.0,0.50306034,423.0,769.0,0.5891336,271.0,840.0,0.5478996,229.0,893.0,0.60649735,560.0,809.0,0.38166907,522.0,893.0,0.4881173,611.0,1161.0,0.35919982,615.0,1175.0,0.64095867,4,normal
normal\Frame_46.jpg,321.0,423.0,0.61534405,306.0,396.0,0.72814333,305.0,394.0,0.7052468,237.0,395.0,0.70694447,230.0,394.0,0.65634805,242.0,521.0,0.6085335,193.0,533.0,0.7141194,310.0,708.0,0.43349704,280.0,766.0,0.6645421,451.0,706.0,0.54493904,476.0,757.0,0.46924275,304.0,847.0,0.49942207,251.0,901.0,0.6281066,573.0,862.0,0.20103793,563.0,912.0,0.6599495,657.0,1191.0,0.3079088,654.0,1203.0,0.57257044,4,normal
normal\Frame_460.jpg,271.0,419.0,0.7596312,253.0,395.0,0.83889353,252.0,394.0,0.83577144,187.0,402.0,0.68455553,178.0,404.0,0.87570566,207.0,525.0,0.76643264,153.0,539.0,0.80039704,272.0,716.0,0.6222154,241.0,772.0,0.6997833,426.0,722.0,0.48345882,445.0,764.0,0.5187255,275.0,830.0,0.7573505,221.0,875.0,0.8943864,554.0,769.0,0.30477056,531.0,890.0,0.6262286,589.0,1075.0,0.32297015,619.0,1183.0,0.8423127,4,normal
normal\Frame_461.jpg,276.0,421.0,0.6757215,255.0,397.0,0.681236,253.0,396.0,0.78166765,183.0,403.0,0.7283466,175.0,404.0,0.8606298,204.0,522.0,0.6146823,160.0,538.0,0.7674561,272.0,719.0,0.54757357,241.0,767.0,0.7421609,423.0,737.0,0.5342413,423.0,768.0,0.6104627,271.0,838.0,0.5675174,230.0,888.0,0.6844071,555.0,799.0,0.40596893,527.0,880.0,0.76738334,610.0,1157.0,0.4438744,614.0,1173.0,0.6457597,4,normal
normal\Frame_462.jpg,276.0,422.0,0.696973,256.0,398.0,0.6637864,254.0,397.0,0.7463417,183.0,404.0,0.75095725,175.0,405.0,0.85745615,206.0,525.0,0.6138716,163.0,544.0,0.74326205,274.0,714.0,0.54725647,240.0,769.0,0.7885565,422.0,734.0,0.5336311,423.0,768.0,0.5838226,272.0,838.0,0.5513723,230.0,892.0,0.66192865,555.0,792.0,0.42178878,523.0,892.0,0.6976299,586.0,1103.0,0.1852801,615.0,1173.0,0.6508366,4,normal
normal\Frame_463.jpg,276.0,422.0,0.6875503,256.0,397.0,0.6690347,254.0,397.0,0.76094264,184.0,403.0,0.73431236,176.0,405.0,0.8519609,207.0,524.0,0.581933,160.0,542.0,0.7693392,274.0,714.0,0.5452802,240.0,768.0,0.76276785,422.0,735.0,0.52453667,426.0,770.0,0.7312664,273.0,837.0,0.5524627,229.0,890.0,0.68350065,560.0,799.0,0.43445027,525.0,891.0,0.6715724,586.0,1101.0,0.1999195,615.0,1174.0,0.6330693,4,normal
normal\Frame_464.jpg,276.0,422.0,0.69246256,256.0,397.0,0.6579019,254.0,397.0,0.7542154,183.0,403.0,0.7209055,175.0,404.0,0.86162657,203.0,524.0,0.6437985,159.0,541.0,0.7767217,273.0,717.0,0.53489697,240.0,767.0,0.7634653,422.0,735.0,0.5334189,426.0,766.0,0.564445,272.0,841.0,0.59989506,230.0,894.0,0.65394497,556.0,808.0,0.35884514,528.0,891.0,0.593488,587.0,1104.0,0.2058671,615.0,1171.0,0.6352478,4,normal
normal\Frame_467.jpg,276.0,422.0,0.7027737,255.0,397.0,0.6495747,253.0,397.0,0.75240666,182.0,403.0,0.6934741,174.0,404.0,0.86277395,202.0,523.0,0.62826514,157.0,539.0,0.78201705,272.0,722.0,0.5228751,240.0,766.0,0.69862926,423.0,738.0,0.5296428,424.0,767.0,0.5619046,270.0,840.0,0.5830648,229.0,891.0,0.6603102,551.0,808.0,0.33657938,526.0,892.0,0.69224775,612.0,1161.0,0.41402078,615.0,1174.0,0.5883776,4,normal
normal\Frame_468.jpg,275.0,423.0,0.73497546,254.0,398.0,0.6483831,252.0,397.0,0.73987365,182.0,403.0,0.68864554,174.0,404.0,0.86103576,203.0,522.0,0.6109716,156.0,538.0,0.7903693,272.0,722.0,0.526127,239.0,767.0,0.73222816,424.0,738.0,0.52636385,424.0,767.0,0.59513366,272.0,842.0,0.6070138,229.0,893.0,0.6452626,560.0,811.0,0.3569802,522.0,893.0,0.5132562,609.0,1159.0,0.35390696,614.0,1174.0,0.6157088,4,normal
normal\Frame_469.jpg,275.0,422.0,0.7260768,254.0,397.0,0.66755426,252.0,396.0,0.7617722,182.0,402.0,0.6766001,174.0,404.0,0.8578912,203.0,523.0,0.6242573,156.0,539.0,0.80012786,271.0,721.0,0.53050685,240.0,765.0,0.707481,424.0,738.0,0.51796603,427.0,768.0,0.5991358,267.0,842.0,0.5815237,225.0,892.0,0.64833516,552.0,808.0,0.3576369,522.0,890.0,0.70334715,610.0,1158.0,0.4029534,616.0,1172.0,0.608441,4,normal
normal\Frame_47.jpg,321.0,422.0,0.6177309,305.0,394.0,0.78944826,304.0,393.0,0.7522738,236.0,395.0,0.75434005,228.0,395.0,0.6738421,247.0,525.0,0.58945435,191.0,535.0,0.74623024,317.0,702.0,0.4595168,285.0,763.0,0.7441547,458.0,706.0,0.5736355,477.0,755.0,0.4219657,282.0,841.0,0.4969699,234.0,888.0,0.49468482,534.0,891.0,0.3471974,542.0,914.0,0.65821105,620.0,1135.0,0.15491296,650.0,1201.0,0.60254216,4,normal
normal\Frame_470.jpg,275.0,423.0,0.72658634,254.0,398.0,0.6945698,252.0,397.0,0.7766048,182.0,403.0,0.72198105,174.0,405.0,0.8801258,206.0,526.0,0.6219686,158.0,540.0,0.81629527,273.0,721.0,0.5357449,240.0,768.0,0.76050544,423.0,737.0,0.517311,424.0,768.0,0.5766251,268.0,845.0,0.59720576,223.0,896.0,0.64056444,553.0,810.0,0.3805624,527.0,890.0,0.71938324,599.0,1124.0,0.2672485,616.0,1174.0,0.62431526,4,normal
normal\Frame_472.jpg,275.0,423.0,0.7327568,254.0,397.0,0.6832825,253.0,397.0,0.77443737,182.0,402.0,0.6980431,175.0,403.0,0.8637873,207.0,525.0,0.5942852,157.0,540.0,0.8030561,274.0,714.0,0.5386505,240.0,768.0,0.7863236,423.0,735.0,0.5361198,424.0,768.0,0.61814666,272.0,841.0,0.5921098,227.0,892.0,0.66051006,563.0,808.0,0.40324953,524.0,893.0,0.61470246,611.0,1159.0,0.41853663,615.0,1175.0,0.6474874,4,normal
normal\Frame_473.jpg,275.0,422.0,0.71531343,254.0,397.0,0.68920326,252.0,396.0,0.78266346,182.0,402.0,0.6943452,175.0,404.0,0.8644169,204.0,523.0,0.6272197,159.0,538.0,0.76292807,274.0,720.0,0.5380023,242.0,767.0,0.7461884,422.0,737.0,0.51610094,425.0,767.0,0.5886427,270.0,844.0,0.61954415,228.0,894.0,0.6437207,555.0,806.0,0.3988405,524.0,888.0,0.539547,610.0,1159.0,0.41235885,614.0,1172.0,0.6170844,4,normal
normal\Frame_474.jpg,275.0,422.0,0.70656544,254.0,397.0,0.6757664,252.0,396.0,0.7687526,181.0,402.0,0.68486524,174.0,404.0,0.86090195,201.0,521.0,0.64183265,159.0,538.0,0.7655659,273.0,721.0,0.53560364,241.0,767.0,0.7213937,422.0,738.0,0.5247617,423.0,767.0,0.5551356,271.0,840.0,0.57922745,226.0,891.0,0.66267395,558.0,798.0,0.4387914,522.0,883.0,0.72345865,576.0,1101.0,0.14302467,615.0,1172.0,0.64154434,4,normal
normal\Frame_475.jpg,274.0,422.0,0.7195262,254.0,397.0,0.68433136,252.0,396.0,0.7695374,181.0,402.0,0.6882609,174.0,404.0,0.8648646,203.0,524.0,0.6372072,158.0,540.0,0.7831339,271.0,723.0,0.5239343,242.0,770.0,0.7861581,414.0,736.0,0.4721085,423.0,767.0,0.5770553,269.0,842.0,0.60192806,227.0,893.0,0.6645074,556.0,810.0,0.39756605,525.0,892.0,0.71028954,613.0,1161.0,0.37961036,616.0,1174.0,0.6176743,4,normal
normal\Frame_476.jpg,275.0,422.0,0.71587116,254.0,397.0,0.66644275,252.0,397.0,0.7601273,181.0,402.0,0.6787907,174.0,404.0,0.8575067,201.0,521.0,0.6267988,156.0,538.0,0.78598595,273.0,717.0,0.53022736,239.0,767.0,0.7205105,421.0,737.0,0.51592505,423.0,769.0,0.6036751,272.0,840.0,0.5764725,227.0,891.0,0.6581243,558.0,797.0,0.43601534,522.0,883.0,0.7129444,574.0,1102.0,0.111566156,615.0,1172.0,0.6467528,4,normal
normal\Frame_478.jpg,275.0,422.0,0.7180493,254.0,397.0,0.6742475,252.0,396.0,0.76424134,182.0,402.0,0.68377984,175.0,403.0,0.85507303,206.0,523.0,0.5933522,158.0,541.0,0.8044831,276.0,715.0,0.5341229,240.0,767.0,0.7551218,423.0,735.0,0.52558833,425.0,768.0,0.5775445,270.0,836.0,0.5352677,225.0,889.0,0.6715722,555.0,794.0,0.44075042,527.0,887.0,0.68354964,613.0,1157.0,0.40290344,616.0,1173.0,0.6440708,4,normal
normal\Frame_479.jpg,275.0,422.0,0.7160145,254.0,397.0,0.68401384,253.0,396.0,0.77396905,182.0,402.0,0.6853553,175.0,404.0,0.8601237,202.0,522.0,0.64076984,158.0,540.0,0.78911555,274.0,717.0,0.519277,241.0,768.0,0.75745124,422.0,738.0,0.5151868,425.0,768.0,0.56754315,268.0,840.0,0.5435474,224.0,893.0,0.6306093,555.0,805.0,0.40785104,524.0,889.0,0.5093974,574.0,1101.0,0.1373103,615.0,1176.0,0.62321687,4,normal
normal\Frame_480.jpg,275.0,422.0,0.71681476,254.0,397.0,0.67918634,252.0,396.0,0.7743747,182.0,402.0,0.6883139,174.0,404.0,0.8588588,207.0,524.0,0.58836794,155.0,540.0,0.82280016,276.0,713.0,0.5323575,240.0,768.0,0.7712872,422.0,735.0,0.5361952,424.0,770.0,0.63659704,273.0,839.0,0.5851606,227.0,892.0,0.6475848,556.0,794.0,0.4152312,524.0,888.0,0.5821022,586.0,1104.0,0.20171088,614.0,1171.0,0.6306728,4,normal
normal\Frame_481.jpg,275.0,422.0,0.72313976,254.0,397.0,0.68264306,252.0,397.0,0.7699632,181.0,402.0,0.69218254,175.0,404.0,0.8663929,203.0,523.0,0.62875724,157.0,540.0,0.7997684,273.0,717.0,0.54495263,240.0,767.0,0.7553012,420.0,737.0,0.5470804,423.0,770.0,0.606545,270.0,839.0,0.5625663,227.0,891.0,0.66988814,548.0,794.0,0.38057104,525.0,891.0,0.7437494,610.0,1156.0,0.42177212,615.0,1170.0,0.6693455,4,normal
normal\Frame_482.jpg,274.0,422.0,0.74460983,253.0,397.0,0.7086079,252.0,396.0,0.7876426,181.0,402.0,0.6887036,174.0,404.0,0.8691597,203.0,522.0,0.64550805,155.0,538.0,0.81558555,271.0,719.0,0.53971887,240.0,767.0,0.77065027,422.0,737.0,0.53568757,424.0,765.0,0.5425712,269.0,845.0,0.6204097,223.0,896.0,0.63990337,553.0,805.0,0.38493353,523.0,893.0,0.5714583,611.0,1157.0,0.42925736,615.0,1172.0,0.65972763,4,normal
normal\Frame_483.jpg,273.0,420.0,0.74703854,252.0,396.0,0.7403283,250.0,395.0,0.80980504,180.0,402.0,0.64050865,173.0,404.0,0.86067885,200.0,522.0,0.6476251,158.0,539.0,0.7780615,271.0,721.0,0.5448632,241.0,768.0,0.73962206,421.0,736.0,0.5442999,423.0,769.0,0.5742299,269.0,839.0,0.5521802,227.0,890.0,0.65467095,558.0,803.0,0.35862017,520.0,896.0,0.51293707,601.0,1124.0,0.24166964,616.0,1175.0,0.6467079,4,normal
normal\Frame_484.jpg,273.0,420.0,0.7568689,252.0,396.0,0.73127055,250.0,395.0,0.7941045,180.0,401.0,0.63182914,173.0,404.0,0.8566477,202.0,522.0,0.6262907,155.0,539.0,0.80135125,275.0,718.0,0.5367805,241.0,769.0,0.7606428,422.0,734.0,0.5455828,426.0,770.0,0.7046454,274.0,840.0,0.59712756,230.0,893.0,0.638417,563.0,807.0,0.38153338,529.0,907.0,0.529753,612.0,1159.0,0.36279768,615.0,1175.0,0.61701447,4,normal
normal\Frame_485.jpg,273.0,419.0,0.74182045,252.0,396.0,0.7389239,250.0,395.0,0.8048954,181.0,401.0,0.64689285,173.0,404.0,0.85559964,203.0,521.0,0.60695904,156.0,539.0,0.7940481,274.0,716.0,0.536167,239.0,768.0,0.7593395,422.0,733.0,0.5230133,425.0,769.0,0.5962675,269.0,839.0,0.5508238,226.0,892.0,0.66480136,554.0,795.0,0.43184283,523.0,888.0,0.5689313,612.0,1158.0,0.39344367,615.0,1174.0,0.66137046,4,normal
normal\Frame_486.jpg,273.0,421.0,0.7596903,252.0,396.0,0.7124896,251.0,395.0,0.7970936,182.0,401.0,0.66596985,175.0,403.0,0.84077847,201.0,522.0,0.65275526,155.0,537.0,0.7989906,271.0,721.0,0.54084814,241.0,766.0,0.7489213,415.0,737.0,0.5033401,423.0,765.0,0.56143427,269.0,842.0,0.59744656,227.0,892.0,0.6580701,554.0,807.0,0.37769264,523.0,892.0,0.54305893,591.0,1122.0,0.18558948,615.0,1173.0,0.68005455,4,normal
normal\Frame_488.jpg,273.0,420.0,0.73940104,253.0,396.0,0.72242415,251.0,395.0,0.80376303,182.0,401.0,0.6555084,174.0,403.0,0.84266955,206.0,523.0,0.60035646,154.0,538.0,0.8191442,276.0,715.0,0.54202235,239.0,767.0,0.73332596,423.0,736.0,0.53804016,424.0,768.0,0.58274865,272.0,839.0,0.57389045,225.0,892.0,0.64920986,564.0,798.0,0.43756685,523.0,874.0,0.52396303,578.0,1101.0,0.11354112,614.0,1170.0,0.5181557,4,normal
normal\Frame_489.jpg,274.0,422.0,0.7394525,253.0,397.0,0.6966448,252.0,396.0,0.7864953,181.0,402.0,0.67139757,174.0,403.0,0.8512199,202.0,522.0,0.6316147,154.0,536.0,0.79109913,273.0,716.0,0.5364239,237.0,769.0,0.815268,422.0,734.0,0.5459491,424.0,768.0,0.617633,269.0,842.0,0.60808945,224.0,893.0,0.67350614,550.0,803.0,0.35900152,520.0,888.0,0.5589026,610.0,1157.0,0.45143652,615.0,1173.0,0.61474144,4,normal
normal\Frame_49.jpg,286.0,421.0,0.75489,269.0,392.0,0.84315836,269.0,391.0,0.8483036,197.0,395.0,0.7039627,191.0,393.0,0.9157388,218.0,524.0,0.8357029,151.0,535.0,0.8614265,295.0,706.0,0.5345155,277.0,762.0,0.6156131,458.0,711.0,0.6514447,481.0,750.0,0.5547508,258.0,864.0,0.7028651,206.0,909.0,0.7721759,584.0,771.0,0.30408844,524.0,902.0,0.70553267,579.0,1138.0,0.20211144,599.0,1201.0,0.47912174,4,normal
normal\Frame_491.jpg,272.0,421.0,0.7735991,252.0,397.0,0.72220314,250.0,396.0,0.79697245,181.0,402.0,0.65778565,174.0,403.0,0.8622133,199.0,521.0,0.6378566,155.0,537.0,0.78948945,267.0,721.0,0.5495202,239.0,766.0,0.7382267,416.0,735.0,0.49280015,422.0,766.0,0.5555725,269.0,845.0,0.6088468,227.0,893.0,0.6613004,554.0,798.0,0.42327514,522.0,878.0,0.55370283,610.0,1156.0,0.45038676,615.0,1170.0,0.6188254,4,normal
normal\Frame_492.jpg,273.0,421.0,0.7597476,252.0,396.0,0.72489554,251.0,396.0,0.8007654,181.0,402.0,0.67410314,174.0,404.0,0.86559784,200.0,521.0,0.64537567,157.0,538.0,0.78000176,269.0,720.0,0.55265677,239.0,766.0,0.7106301,416.0,736.0,0.47745717,423.0,765.0,0.56981283,269.0,842.0,0.60093725,229.0,891.0,0.6607771,553.0,799.0,0.39262775,523.0,878.0,0.570662,588.0,1103.0,0.18698844,613.0,1170.0,0.54092157,4,normal
normal\Frame_493.jpg,273.0,421.0,0.75461036,252.0,396.0,0.7358642,251.0,395.0,0.8069617,181.0,401.0,0.66526026,173.0,403.0,0.8517092,200.0,523.0,0.6951122,158.0,537.0,0.7847792,261.0,729.0,0.54025614,239.0,766.0,0.75046235,418.0,742.0,0.46497598,423.0,765.0,0.557516,270.0,844.0,0.6456165,227.0,893.0,0.6903949,548.0,810.0,0.37657377,522.0,892.0,0.74961317,600.0,1125.0,0.2785149,615.0,1171.0,0.6713304,4,normal
normal\Frame_494.jpg,273.0,422.0,0.757328,253.0,397.0,0.70762277,251.0,396.0,0.78884757,180.0,401.0,0.6598382,174.0,403.0,0.837889,198.0,523.0,0.69013095,157.0,537.0,0.789424,262.0,730.0,0.53342927,241.0,766.0,0.75270975,417.0,740.0,0.4808302,423.0,763.0,0.50934386,268.0,847.0,0.6093446,228.0,895.0,0.647914,548.0,811.0,0.34186542,520.0,892.0,0.57942283,588.0,1105.0,0.18987037,615.0,1172.0,0.6759312,4,normal
normal\Frame_495.jpg,272.0,421.0,0.78700036,252.0,396.0,0.7374792,250.0,395.0,0.7974067,181.0,400.0,0.64499706,173.0,403.0,0.84023046,202.0,523.0,0.65074587,154.0,538.0,0.8183224,270.0,719.0,0.55264235,239.0,768.0,0.75238264,418.0,735.0,0.48967665,426.0,764.0,0.5312942,267.0,846.0,0.6213174,222.0,896.0,0.63558614,552.0,808.0,0.34761566,523.0,892.0,0.76943266,611.0,1159.0,0.44013917,616.0,1173.0,0.6450866,4,normal
normal\Frame_496.jpg,272.0,422.0,0.79854965,252.0,397.0,0.724349,250.0,396.0,0.79286194,180.0,402.0,0.6623057,173.0,404.0,0.865846,203.0,522.0,0.6379534,153.0,537.0,0.7972994,272.0,715.0,0.54201114,235.0,770.0,0.80947447,421.0,736.0,0.5346925,424.0,764.0,0.5522008,270.0,843.0,0.5973801,225.0,894.0,0.6381192,559.0,806.0,0.39326257,521.0,894.0,0.5681702,612.0,1164.0,0.4571555,616.0,1173.0,0.6490327,4,normal
normal\Frame_497.jpg,272.0,422.0,0.79178244,252.0,397.0,0.7198587,250.0,396.0,0.7958748,180.0,402.0,0.63624024,172.0,404.0,0.8595071,201.0,521.0,0.6279311,153.0,535.0,0.7749256,272.0,715.0,0.5164379,239.0,768.0,0.7391596,422.0,736.0,0.5324856,426.0,769.0,0.7336942,272.0,844.0,0.60579205,227.0,894.0,0.63725096,554.0,814.0,0.3355405,522.0,894.0,0.73790836,609.0,1159.0,0.41366848,615.0,1173.0,0.64068514,4,normal
normal\Frame_498.jpg,272.0,420.0,0.7763283,251.0,396.0,0.76971173,250.0,395.0,0.8222935,180.0,401.0,0.65932125,174.0,403.0,0.8634064,204.0,523.0,0.63088274,151.0,537.0,0.8211285,272.0,717.0,0.5639792,236.0,770.0,0.8100288,421.0,736.0,0.56027734,424.0,767.0,0.5873443,272.0,839.0,0.5967786,225.0,890.0,0.67369413,559.0,804.0,0.36156148,524.0,894.0,0.60458267,609.0,1159.0,0.39266956,614.0,1172.0,0.6767194,4,normal
normal\Frame_499.jpg,272.0,421.0,0.7801275,252.0,396.0,0.75442064,250.0,395.0,0.8165318,180.0,402.0,0.659513,173.0,404.0,0.86652803,203.0,522.0,0.63240457,152.0,536.0,0.80877554,273.0,715.0,0.555074,234.0,769.0,0.8112825,423.0,733.0,0.54136246,425.0,768.0,0.59722495,274.0,842.0,0.6457087,227.0,893.0,0.6748357,563.0,793.0,0.39055777,527.0,875.0,0.63263214,576.0,1099.0,0.1696119,613.0,1169.0,0.6548267,4,normal
normal\Frame_50.jpg,286.0,419.0,0.71772027,268.0,391.0,0.8431924,267.0,390.0,0.82275057,197.0,394.0,0.65449023,190.0,393.0,0.91046774,226.0,523.0,0.7566963,157.0,538.0,0.82968783,303.0,698.0,0.52857625,271.0,754.0,0.75004333,460.0,712.0,0.5877726,478.0,758.0,0.54535854,270.0,835.0,0.5758767,218.0,888.0,0.6303904,584.0,769.0,0.3667862,533.0,903.0,0.4890349,552.0,1119.0,0.19549005,572.0,1193.0,0.5042193,4,normal
normal\Frame_501.jpg,272.0,422.0,0.7838119,251.0,396.0,0.7454845,250.0,395.0,0.8053503,179.0,401.0,0.60040915,171.0,403.0,0.84209025,203.0,523.0,0.6136156,150.0,539.0,0.83124614,271.0,720.0,0.536376,239.0,768.0,0.76499325,423.0,734.0,0.53090054,423.0,767.0,0.5711501,272.0,840.0,0.58029276,227.0,892.0,0.6489258,564.0,810.0,0.41647583,525.0,894.0,0.5731519,616.0,1163.0,0.3805495,618.0,1176.0,0.61181366,4,normal
normal\Frame_502.jpg,255.0,421.0,0.81430006,236.0,396.0,0.58041143,234.0,394.0,0.7175131,168.0,404.0,0.85886365,157.0,404.0,0.91995746,192.0,526.0,0.7850257,137.0,544.0,0.74507576,269.0,721.0,0.6843382,239.0,762.0,0.896497,427.0,724.0,0.49999103,437.0,756.0,0.60513806,265.0,826.0,0.6853975,214.0,866.0,0.8650483,537.0,771.0,0.30272648,518.0,898.0,0.8189228,586.0,1101.0,0.2586612,618.0,1196.0,0.73195386,4,normal
normal\Frame_503.jpg,248.0,421.0,0.81252056,227.0,396.0,0.78949076,226.0,394.0,0.77492523,159.0,401.0,0.5808667,147.0,401.0,0.8167727,187.0,525.0,0.67617834,119.0,538.0,0.7991481,270.0,703.0,0.5162271,235.0,756.0,0.85006166,429.0,717.0,0.6448499,436.0,771.0,0.59846646,265.0,842.0,0.55474466,207.0,894.0,0.6721119,576.0,799.0,0.37533385,524.0,890.0,0.5956067,598.0,1122.0,0.11684584,616.0,1180.0,0.64966846,4,normal
normal\Frame_504.jpg,237.0,424.0,0.7016612,218.0,399.0,0.6097646,216.0,397.0,0.7178932,148.0,403.0,0.76927817,136.0,402.0,0.8357571,181.0,523.0,0.7604441,105.0,535.0,0.8377277,263.0,706.0,0.5582085,223.0,750.0,0.8468281,425.0,729.0,0.55091536,429.0,764.0,0.7759402,255.0,847.0,0.6803824,193.0,893.0,0.7348408,563.0,810.0,0.3603512,522.0,904.0,0.515106,601.0,1166.0,0.45791587,600.0,1184.0,0.48867595,4,normal
normal\Frame_505.jpg,239.0,421.0,0.57088137,218.0,397.0,0.64873433,217.0,396.0,0.7146656,151.0,403.0,0.76461685,138.0,404.0,0.7440926,179.0,525.0,0.761364,109.0,534.0,0.8266619,263.0,711.0,0.5564868,223.0,750.0,0.8439203,425.0,731.0,0.5558072,431.0,765.0,0.7161771,256.0,862.0,0.6216841,203.0,901.0,0.5790583,565.0,812.0,0.35646367,521.0,909.0,0.49755982,586.0,1167.0,0.30400163,587.0,1191.0,0.56351554,4,normal
normal\Frame_507.jpg,240.0,425.0,0.66022086,221.0,398.0,0.5440241,220.0,398.0,0.5003089,151.0,404.0,0.7798189,139.0,405.0,0.76210797,182.0,527.0,0.7447176,110.0,537.0,0.8327811,263.0,710.0,0.536747,224.0,755.0,0.83136624,422.0,731.0,0.5243679,431.0,759.0,0.68441755,250.0,861.0,0.56946564,191.0,901.0,0.6288138,556.0,809.0,0.332205,518.0,892.0,0.5681312,591.0,1174.0,0.48671934,590.0,1193.0,0.5983933,4,normal
